gene_name,1,5,2,4,3,0,9,6,8,7,10
USO1,0.3370886,0.48102245,0.36230063,0.41319528,0.3707202,0.4688082,0.49026084,0.41451278,0.50912875,0.033769477,0.14185488
PPEF2,0.0,0.008463017,0.0,0.0,0.0073316693,0.0,0.0,0.013673496,0.011487857,0.0,0.0
NAAA,0.18893811,0.1520889,0.21592997,0.07575597,0.12191836,0.5201603,0.36374494,0.24897875,1.112661,0.0,0.13082759
SDAD1,0.1424216,0.21279883,0.16502462,0.15513302,0.14283045,0.13860388,0.29409662,0.17344747,0.19118394,0.0,0.35889143
AC112719.2,0.004388428,0.0,0.0050542974,0.0,0.005927964,0.011746941,0.0,0.0,0.010190696,0.0,0.0
CXCL9,0.0,0.0,0.0,0.0,0.0,0.008664808,0.0,0.0,0.0072261565,0.0,0.0
CXCL10,0.0,0.010322144,0.0,0.0,0.0,0.011970685,0.0,0.0125278765,0.0,0.0,0.0
CXCL11,0.0,0.0,0.0,0.0,0.0,0.0067636613,0.0,0.0,0.0,0.0,0.0
NUP54,0.26996043,0.32470414,0.34161562,0.3232494,0.29805464,0.28550294,0.3535923,0.3045555,0.29065603,0.0,0.0
AC110795.1,0.035544783,0.019111095,0.0056784223,0.023119066,0.009747347,0.06453619,0.10648949,0.034449514,0.08505549,0.0,0.13796432
SCARB2,0.19595464,0.13226563,0.14797045,0.116363935,0.0935554,0.37690783,0.45327914,0.17494848,0.6400226,0.051702008,0.14751652
FAM47E,0.0040539466,0.0,0.0030172805,0.0,0.0,0.0025554753,0.0,0.009599976,0.0,0.0,0.0
AC034139.1,0.0038646634,0.0,0.0,0.0,0.0,0.0022069202,0.0,0.012513486,0.0,0.0,0.0
CCDC158,0.0,0.0,0.0050958134,0.0,0.0,0.0036364137,0.0,0.0,0.0,0.0,0.0
SHROOM3,0.007656465,0.0,0.0027212254,0.007249315,0.0044479244,0.0061908755,0.011169292,0.0,0.0,0.0,0.41549972
AC107072.2,0.008382671,0.0,0.0,0.0,0.0,0.0039617727,0.0,0.0,0.009065085,0.0,0.26438856
SEPTIN11,0.19971317,0.21355416,0.25629577,0.27204648,0.09586705,0.13408354,0.52275515,0.35979953,0.20809901,0.0,0.14109705
CCNI,0.29750666,0.44165856,0.34585145,0.32652342,0.4750452,0.45557496,0.45938024,0.33985606,0.51944333,0.0,0.38671958
CCNG2,0.030491544,0.120280504,0.07625655,0.05429527,0.21855465,0.17892744,0.15570277,0.058768023,0.28983212,0.0,0.0
AC092674.1,0.0,0.019397955,0.010494847,0.0,0.021561705,0.01693713,0.0,0.0,0.026907997,0.0,0.0
CXCL13,0.005107795,0.0,0.014797427,0.009771467,0.0,0.0032082286,0.0,0.0,0.0,0.0,0.0
CNOT6L,1.3323463,1.4487914,1.3834631,1.2499136,0.9297215,0.58816445,0.9161043,1.5314027,1.0374982,0.039750565,0.088334695
MRPL1,0.37557608,0.35346872,0.31321698,0.28236273,0.28789112,0.21648517,0.3121956,0.32051986,0.29610682,0.0,0.02105587
FRAS1,0.0071742227,0.027817957,0.0059203096,0.0,0.0,0.0064826296,0.004872439,0.0,0.010862409,0.0,0.0
ANXA3,0.0,0.0,0.0,0.0,0.0,0.0027694674,0.0,0.0,0.0,0.0,0.096029736
LINC01094,0.0,0.0,0.0,0.0,0.0,0.020698214,0.0,0.01210539,0.0,0.0,0.0
AC098818.2,0.0032790496,0.0,0.0,0.0,0.0,0.012111915,0.048781667,0.0,0.01049859,0.0,0.0
BMP2K,0.27881294,0.10843835,0.15023604,0.10394759,1.2336934,1.4582181,1.0557853,0.111573614,0.78387886,0.05700774,0.0
PAQR3,0.119017504,0.08938975,0.09524151,0.12274115,0.26728287,0.23116371,0.25823963,0.09059971,0.19488813,0.04211427,0.0
LINC01088,0.03271204,0.0,0.022386,0.012412984,0.012912165,0.029283067,0.021424357,0.0,0.05391316,0.0,0.27784944
NAA11,0.008615506,0.0,0.0,0.0,0.0,0.0,0.0,0.0092973085,0.0,0.0,0.09720989
ANTXR2,0.5688028,0.5415525,1.03651,0.11936776,1.1383702,1.4508808,1.5827332,0.7375297,0.89617985,0.098777756,0.34892803
AC021127.1,0.0,0.02854802,0.0031670989,0.0,0.0,0.0014730577,0.004872439,0.018796848,0.0,0.0,0.12646064
PRDM8,0.0070041497,0.058056284,0.028325843,0.0,0.018047482,0.0072322846,0.01686632,0.07209318,0.0,0.0,0.0
CFAP299,0.050059084,0.03514643,0.029245008,0.03818215,0.024745202,0.014849456,0.0,0.010573236,0.0072261565,0.0,0.412551
PRKG2,0.0357969,0.022502473,0.057142906,0.02515242,0.031948436,0.0027175366,0.09762114,0.011380116,0.0,0.0,0.0
RASGEF1B,0.17366771,0.10704429,0.12324126,0.22597092,0.46873918,1.1642227,0.5905916,0.017754912,1.1087582,0.039980877,0.09720989
AC124016.2,0.023941627,0.019141989,0.00972631,0.0320097,0.028515076,0.00449919,0.008755901,0.051032327,0.008761821,0.0,0.0
HNRNPD,0.68265367,0.6695344,0.6464977,0.6539482,0.7459301,0.79439914,0.8482221,0.71825147,0.6768219,0.0630054,0.045825146
AC124016.1,0.057333637,0.07115513,0.039943334,0.08330174,0.05120484,0.05280027,0.019013656,0.008674218,0.03978557,0.01597872,0.0
HNRNPDL,0.82334703,0.6230272,0.7450345,0.88158315,0.82782906,0.6242384,0.91459644,0.69187325,0.75280124,0.08643389,0.23363225
ENOPH1,0.11865414,0.061244164,0.11091888,0.13727301,0.065346144,0.08938896,0.10553238,0.13865049,0.09845209,0.0,0.111874394
TMEM150C,0.014982428,0.009427741,0.0056864107,0.025837425,0.0023845858,0.0040878,0.0,0.009545459,0.009560645,0.0,0.0
SCD5,0.012868796,0.2265112,0.023336925,0.16390564,0.011968944,0.009517938,0.053831343,0.27646473,0.0,0.028211663,0.0
SEC31A,0.43867177,0.446609,0.48800698,0.40929592,0.45387655,0.66608804,0.7291619,0.42450532,0.681599,0.0,0.17141944
THAP9-AS1,0.081165574,0.037759352,0.061702453,0.072623506,0.0777691,0.157051,0.13452885,0.044765793,0.064122446,0.0,0.02105587
THAP9,0.045355655,0.052330397,0.034836534,0.043148592,0.03136109,0.065027125,0.048847865,0.027527735,0.07888463,0.01597872,0.0
LIN54,0.18440455,0.12665318,0.20691422,0.21052332,0.17827645,0.24016924,0.15421131,0.21054624,0.27885255,0.0887216,0.14823553
COPS4,0.12601832,0.0802847,0.1379952,0.121796474,0.11036114,0.14070985,0.17575736,0.1708893,0.19522719,0.0,0.111874394
AC073840.1,0.06153597,0.036711436,0.029254816,0.036090553,0.08444046,0.01506735,0.07682434,0.09343574,0.009499658,0.0,0.0
PLAC8,0.6482988,0.6033974,0.44204515,1.2135613,0.7457547,0.1798476,0.63051474,0.644819,0.46036518,0.02253441,0.03518102
AC114781.2,0.011136142,0.0045865383,0.0,0.0,0.02301823,0.039658844,0.025223717,0.012145249,0.03168787,0.0,0.0
COQ2,0.025216276,0.016686015,0.010607932,0.02120911,0.037807565,0.12648901,0.074965775,0.03624923,0.18522455,0.0,0.0
HPSE,0.0112506,0.014619142,0.045836337,0.008392455,0.003628303,0.1751898,0.048435196,0.032842167,0.058631953,0.03306207,0.13922316
HELQ,0.23260935,0.21247293,0.18247421,0.17159723,0.2600467,0.15814285,0.13304207,0.31652674,0.13164206,0.0,0.0
MRPS18C,0.070935614,0.0877368,0.11952856,0.09422482,0.09604229,0.06426748,0.096895315,0.12771662,0.12788469,0.0,0.14314176
ABRAXAS1,0.13788621,0.10543433,0.13280433,0.11425305,0.1484877,0.10386752,0.21083473,0.129755,0.15719628,0.30058408,0.17355287
GPAT3,0.036908787,0.007710919,0.080327705,0.0,0.026122093,0.2908073,0.36005133,0.015397145,0.1921237,0.0,0.0
AC079160.1,0.006735443,0.0,0.0,0.0,0.0,0.0064154444,0.0,0.0,0.007854601,0.028211663,0.22249037
CDS1,0.01023002,0.020845544,0.006180901,0.0063834595,0.0,0.0051860493,0.04772913,0.0,0.017410407,0.0,0.0
WDFY3,0.014667807,0.046521183,0.012487529,0.012063953,0.071774706,1.5918802,0.76410717,0.018724125,1.2545809,0.03952679,0.0
WDFY3-AS1,0.0,0.0049635973,0.0,0.0,0.00802797,0.09782907,0.074527696,0.0,0.058377855,0.0,0.0
WDFY3-AS2,0.0,0.0,0.0,0.0,0.0077093113,0.007600655,0.013076686,0.0,0.0,0.0,0.0
ARHGAP24,0.0068312967,0.06373862,0.012047435,0.0083872955,1.7006048,1.8679928,0.8557489,0.012129267,0.39424923,0.033769477,0.28695744
MAPK10,0.02470724,0.021604786,0.03870567,0.022562355,0.05834812,0.03923102,0.063820794,0.031561337,0.07888448,0.0,0.26803648
AC104827.1,0.006534828,0.009930956,0.0045468523,0.0,0.0,0.0,0.0,0.012444988,0.0,0.0,0.09720989
PTPN13,0.006655451,0.18502375,0.21808112,0.022219539,0.0,0.021645024,0.0798214,0.009426816,0.62470394,0.0,0.096029736
C4orf36,0.0111262975,0.0,0.0056784223,0.0,0.0,0.0020118603,0.0,0.0043476704,0.0,0.0,0.0
AC093827.4,0.013526067,0.0,0.021751702,0.01380383,0.03926114,0.011134032,0.057511885,0.009937859,0.009561596,0.0,0.14165637
AFF1,0.86253303,0.98764324,1.1897749,0.6598946,1.0571828,1.0012064,1.4685751,0.97749895,0.6935648,0.07503609,0.49641436
KLHL8,0.16425706,0.18290198,0.1562635,0.09623617,0.18498313,0.3345349,0.3184504,0.11023318,0.3637858,0.0,0.053153675
HSD17B13,0.025583198,0.0063844686,0.015276549,0.016261036,0.034645658,0.037769966,0.0,0.010846728,0.02007135,0.0,0.0
HSD17B11,0.22340328,0.17505614,0.15617011,0.24427798,0.23489898,0.5842925,0.33378085,0.17391671,0.44364363,0.0,0.0
NUDT9,0.103260316,0.09388576,0.1004185,0.05182685,0.07145242,0.07699002,0.10354931,0.08742702,0.06732446,0.0,0.0
SPARCL1,0.0,0.027870031,0.010795262,0.02587328,0.0,0.0016434914,0.0,0.018499352,0.0,0.0,0.0
AC093895.1,0.0033255462,0.0,0.0,0.0054456713,0.008041834,0.005211181,0.020467643,0.0,0.0092023825,0.0,0.32794532
PKD2,0.102726206,0.123850934,0.16687559,0.05047363,0.20501527,0.20434892,0.49034387,0.25453368,0.09527501,0.0,0.122405395
ABCG2,0.0055532614,0.032392576,0.025163155,0.025055453,0.0,0.0039196154,0.0,0.013687097,0.007861515,0.0,0.0
PPM1K,0.3397893,0.30611393,0.33948725,0.25207266,0.56318116,0.08031906,0.4079408,0.26367375,0.10597255,0.0,0.13082759
PPM1K-DT,0.0076236213,0.008833336,0.015810277,0.03457353,0.009411146,0.0019418314,0.0,0.0053082053,0.0,0.0,0.0
HERC6,0.13617891,0.2436704,0.22235955,0.12392844,0.07471995,0.066866435,0.05524811,0.22758882,0.07590955,0.0,0.0
HERC5,0.054604508,0.10065164,0.123795636,0.10604079,0.069940135,0.063226655,0.060002726,0.064301096,0.18699834,0.0,0.0
PYURF,0.021444712,0.07521223,0.04532931,0.10279498,0.049365968,0.023242429,0.039768986,0.111426,0.05968516,0.0,0.0
HERC3,0.798749,0.4284101,0.6214487,0.37790692,0.5686383,0.83055544,0.7651278,0.4759059,0.98861253,0.0,0.301783
NAP1L5,0.036860026,0.0263293,0.017950924,0.041645236,0.00611495,0.015518982,0.012084241,0.01856902,0.011652079,0.0,0.0
FAM13A-AS1,0.21794493,0.11971855,0.18823428,0.07434063,0.16691893,0.22429082,0.23635834,0.15065683,0.34535438,0.0,0.0
FAM13A,0.52525395,0.19425532,0.50992525,0.15795928,0.1663985,0.74245137,0.6892725,0.1947074,0.29506788,0.02114373,0.41956213
TIGD2,0.0073672803,0.0,0.00508266,0.0,0.0055447123,0.0017047805,0.009727458,0.010347478,0.0,0.0,0.0
GPRIN3,0.46906424,1.2010334,1.1944023,0.6280874,0.06539349,0.18838891,0.6248024,0.88343734,0.32752672,0.0,0.15902019
AC093866.1,0.009100245,0.0,0.0,0.007946194,0.005004019,0.005105122,0.009674222,0.0,0.008396064,0.0,0.22594392
SNCA,0.0,0.0,0.012428433,0.0,0.016473792,0.22427838,0.26053563,0.0,0.049155384,0.0,0.0
AC097478.3,0.0,0.0,0.0,0.0,0.0,0.0030013518,0.015601888,0.0,0.0,0.0,0.0
MMRN1,0.0066728694,0.014149233,0.019772856,0.0,0.019916076,0.003315387,0.14272033,0.0,0.0,0.0,0.0
CCSER1,0.0018672385,0.017969009,0.03293259,0.014499758,1.0911422,0.12617749,1.3788395,0.033500865,0.12524855,0.028211663,0.3626312
GRID2,0.03767237,0.035338003,0.011808552,0.03392831,0.025869364,0.023906989,0.017212661,0.0101632625,0.023130612,0.081820205,0.78042257
AC096746.1,0.0,0.0,0.0,0.0,0.0,0.006977331,0.0,0.012700861,0.0,0.02913739,0.0
SMARCAD1,0.27959213,0.18506275,0.34850094,0.23407093,0.23293762,0.2456324,0.44622484,0.2241707,0.31364983,0.057362504,0.03518102
HPGDS,0.0,0.0,0.0033785675,0.008442735,0.0,0.0025629895,0.0,0.0,0.0,0.0,0.111874394
PDLIM5,0.25020486,0.16863029,0.28215846,0.44732058,0.30105007,0.89460367,0.63744605,0.36606446,1.1920708,0.0,0.12424521
AC108067.1,0.0,0.010102101,0.008114051,0.015174614,0.0,0.0042620213,0.0,0.014902588,0.02034349,0.0,0.0
BMPR1B,0.01290578,0.0,0.015826853,0.011897703,0.0042069973,0.0035602516,0.060666677,0.018655224,0.0,0.0,0.02105587
UNC5C,0.0,0.0151392855,0.011111935,0.018714879,0.0043720817,0.012407547,0.0,0.0,0.021601185,0.0,0.27112436
LINC02267,0.0071669007,0.015249363,0.009033963,0.0,0.0,0.0,0.032398194,0.028174829,0.015346399,0.04152459,0.096029736
STPG2,0.020911548,0.011722417,0.023271658,0.031543825,0.094093636,0.024098227,0.12585273,0.0,0.0673603,0.028211663,0.096029736
AC019077.1,0.0038989023,0.009820039,0.0040323343,0.0,0.0052109095,0.0041423077,0.02279032,0.0059998073,0.010511419,0.0,0.0
RAP1GDS1,0.68813115,0.8035452,0.87712383,1.0319124,0.99810296,0.8514822,1.1493943,0.8078448,1.0149258,0.0,0.03518102
TSPAN5,0.27514416,0.5422008,0.5482938,0.39432374,0.15885076,0.025203291,0.08104493,0.47511297,0.0,0.0,0.12208589
AC108159.1,0.0,0.0,0.0,0.025263527,0.0020517425,0.0,0.0,0.0,0.0,0.0,0.0
AC114811.2,0.0,0.0,0.0056784223,0.0,0.016642591,0.0,0.0,0.0,0.0,0.0,0.0
EIF4E,0.27019587,0.26458237,0.26525167,0.17750701,0.31064513,0.28694993,0.35926014,0.315014,0.2436722,0.023927202,0.02105587
AC019131.1,0.010119371,0.0,0.0,0.015544914,0.018560233,0.0019532368,0.0,0.0,0.0,0.0,0.21929578
METAP1,0.26606768,0.23641296,0.2578738,0.19615044,0.17689124,0.18494213,0.25775668,0.320576,0.21962847,0.040218115,0.19425073
AC019131.2,0.0,0.009326317,0.0,0.0,0.0,0.0038749683,0.0,0.0,0.0,0.0,0.0
ADH5,0.08525846,0.09414373,0.14759,0.12568517,0.11725188,0.06594558,0.11364437,0.14431107,0.119480774,0.0514277,0.03518102
AP002026.1,0.06802244,0.044088066,0.047853153,0.073746994,0.10310248,0.012259768,0.022426069,0.01874252,0.009606577,0.042751424,0.0
ADH4,0.0032790496,0.03695365,0.0055683237,0.0,0.0162433,0.0023381694,0.007030415,0.008973539,0.0,0.0,0.0
ADH6,0.005961381,0.0,0.0,0.0,0.0077828807,0.0,0.027238004,0.0,0.0,0.0,0.0
TRMT10A,0.027414031,0.04346139,0.012241889,0.036031544,0.021066919,0.023868496,0.032010302,0.043419603,0.02861702,0.0,0.0
MTTP,0.0044714357,0.0,0.0,0.0031700472,0.007083372,0.005348498,0.0,0.0,0.0,0.0,0.0
DAPP1,0.09351822,0.03236714,0.1322869,0.04280827,0.80631274,0.5459642,0.5945948,0.05245667,0.61890227,0.0,0.02105587
LAMTOR3,0.06218373,0.065203846,0.07914979,0.03811955,0.06835447,0.104944736,0.10231608,0.032188516,0.22820501,0.0,0.0
DNAJB14,0.61203897,0.7803481,0.5929882,0.6619259,0.48055086,0.5621982,0.74963367,0.8780525,0.6281621,0.07352004,0.0
H2AFZ,0.12337374,0.12943588,0.17858915,0.2141391,0.094144985,0.09117836,0.10631356,0.1333228,0.32493037,0.0,0.0
AC097460.1,0.041612085,0.0,0.003421345,0.008975425,0.02753068,0.01813713,0.015083328,0.017054047,0.007861515,0.0,0.09720989
EMCN,0.008481226,0.009422692,0.0,0.0083872955,0.0,0.004894725,0.0,0.0068867733,0.010615296,0.0,0.35122442
PPP3CA,0.83192265,1.6504606,1.3602706,1.7978089,2.2882135,1.9602787,1.7234628,1.5688623,1.6560202,0.08502754,0.8683144
AP001816.1,0.0037853813,0.007400668,0.005998536,0.008252481,0.0,0.0097557185,0.017255362,0.010642494,0.0,0.0,0.0
BANK1,0.028419819,0.20630454,0.04153653,0.01984068,3.6400769,0.1150956,0.56349593,0.016019741,0.021054843,0.037785344,0.24035165
AP002075.1,0.0030014184,0.017268836,0.0,0.0045386646,1.2420963,0.020929765,0.12322218,0.0,0.0,0.0,0.0
SLC39A8,0.16293426,0.20594417,0.18538639,0.124921516,0.08722207,0.028431302,0.20008166,0.13958418,0.0,0.0,0.0
AC098487.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024024118,0.0,0.0
AF213884.3,0.00430821,0.0,0.0,0.0,0.0021805172,0.0068307337,0.0,0.014824346,0.0,0.0,0.0
NFKB1,1.3041414,1.0302356,1.1703197,0.6410591,0.9039885,1.0797626,1.2424917,0.71228874,0.8668573,0.07543597,0.20560054
MANBA,0.3171681,0.44275874,0.34719804,0.31673673,0.79786736,1.5063752,1.1283431,0.3436957,1.3029944,0.028340895,0.16502807
UBE2D3,0.8073236,0.766262,1.0663395,0.85002685,0.7915254,1.402268,1.2200991,0.80591,1.067855,0.031147113,0.17338118
AC018797.3,0.0591653,0.113825805,0.14992844,0.105219,0.106782556,0.22090822,0.18499097,0.084731564,0.11233434,0.0,0.02105587
UBE2D3-AS1,0.008113049,0.013596648,0.02039143,0.026484417,0.024880819,0.03622825,0.048759207,0.042347863,0.044282913,0.0,0.0
CISD2,0.08141737,0.13110398,0.111602,0.049288657,0.09075146,0.06599687,0.16519243,0.03451316,0.14557213,0.0,0.07420954
SLC9B1,0.13834754,0.07353782,0.0690158,0.050730836,0.0550573,0.011059962,0.0708397,0.07148837,0.0077195554,0.0,0.15249701
SLC9B2,0.11214615,0.16312563,0.076900795,0.030274764,0.12634672,0.022292014,0.098323286,0.21460696,0.008396064,0.0,0.02105587
BDH2,0.02952614,0.037083007,0.035063364,0.03448265,0.017819341,0.005637893,0.020405527,0.030945595,0.0069118175,0.0,0.0
CENPE,0.006699875,0.0,0.048440844,0.026561787,0.020252153,0.008493187,0.012996647,0.06798379,0.10111355,0.0,0.05436917
LINC02428,0.0631507,0.045211803,0.05140208,0.03424887,0.07685559,0.02184713,0.021352759,0.03852962,0.021453647,0.059618577,0.0
TACR3,0.0,0.0,0.0,0.0,0.0,0.0070255753,0.0,0.0,0.0,0.040218115,0.0
LINC02503,0.009362593,0.006421832,0.0,0.013061775,0.0,0.010878334,0.0,0.0,0.010190696,0.0,0.0
CXXC4,0.0,0.0,0.0,0.021939952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXXC4-AS1,0.0037267152,0.0,0.015816823,0.024850193,0.0058055427,0.0032079043,0.0,0.010726638,0.0,0.0,0.29989028
AC004053.1,0.0,0.0,0.008248359,0.005351691,0.006077985,0.0016316505,0.0,0.0,0.0,0.0,0.30707544
AC096577.1,0.0,0.0,0.0,0.014760419,0.0,0.014717549,0.0,0.018177524,0.0135324765,0.03306207,0.14165637
AC004069.1,0.0,0.0,0.0,0.0,0.0,0.03890961,0.0,0.0,0.0,0.0,0.0
TET2,0.44292143,0.44368175,0.5501444,0.7213059,0.7646304,2.2027984,1.6923132,0.471782,1.6228665,0.09007284,0.18436442
TET2-AS1,0.014045664,0.0060282885,0.009977946,0.01247721,0.018613331,0.021497251,0.028277667,0.009340025,0.010934427,0.0,0.0
PPA2,0.39872855,0.49497017,0.49906155,0.35817152,0.29378158,0.488654,0.63712996,0.4086402,0.4463511,0.0,0.03518102
ARHGEF38,0.016973061,0.018552601,0.019399317,0.030852642,0.011209048,0.0075305505,0.031903643,0.04026371,0.044777136,0.0,0.0
INTS12,0.100878656,0.069820434,0.09494799,0.059085507,0.1336286,0.08169861,0.11496285,0.17514867,0.15475681,0.0,0.09897882
GSTCD,0.13479485,0.08319269,0.14624617,0.1060665,0.16780499,0.072600394,0.15168841,0.107822135,0.10708288,0.027318638,0.19500855
AC109361.1,0.0055610803,0.0,0.01285716,0.0,0.005914662,0.005309004,0.04974188,0.0,0.005283898,0.0,0.09720989
TBCK,0.8565578,0.67540735,0.7769532,0.6151674,0.780219,0.7189397,0.76296574,0.7986259,0.76353157,0.0,0.09897882
AIMP1,0.19197124,0.2257545,0.15892075,0.17122318,0.21132682,0.19512747,0.19328386,0.18677141,0.29060367,0.03574627,0.05436917
AC092445.1,0.20781809,0.15662898,0.18896401,0.21337816,0.21942958,0.11388467,0.080690496,0.20426679,0.15255865,0.58053726,0.52216643
DKK2,0.017979002,0.049069256,0.0067119673,0.0061844625,0.0065076393,0.0016597038,0.0,0.009125371,0.0,0.028211663,0.23517421
PAPSS1,0.13397057,0.15332471,0.20241937,0.10867769,0.17427073,0.30765796,0.352976,0.17825258,0.39119264,0.039202597,0.03518102
SGMS2,0.0,0.0060079386,0.0,0.0054456713,0.023793856,0.72576785,0.2925934,0.0,0.18017903,0.01597872,0.12208589
AC096564.1,0.018064734,0.034491874,0.018146083,0.009734152,0.020572929,0.1889056,0.13999107,0.010846728,0.079947606,0.0,0.0
CYP2U1,0.008273387,0.041329622,0.015248388,0.013999008,0.057103146,0.008056887,0.02582105,0.01977979,0.10029075,0.0,0.0
AC096564.2,0.015864808,0.0,0.0,0.008629276,0.013964469,0.0,0.0,0.019617543,0.024996117,0.0,0.0
HADH,0.092053875,0.072158754,0.041904762,0.07395773,0.08213388,0.04922244,0.11659989,0.08259855,0.05951155,0.02587492,0.02105587
LEF1,3.030046,0.19950716,1.968997,0.21057576,0.15452515,0.017993292,0.79414505,0.154672,0.11421862,0.13718858,0.0
LEF1-AS1,0.6735624,0.025468469,0.09377045,0.020356439,0.013929966,0.0,0.1512976,0.011880412,0.0,0.0,0.0
RPL34-AS1,0.2721319,0.063353606,0.14980747,0.008385577,0.088437125,0.024605649,0.13014369,0.1251043,0.016572379,0.0,0.24449128
RPL34,1.9251055,1.7963222,1.7322984,1.329373,1.6319828,0.83532995,2.0034523,1.5712988,1.199923,0.7634092,1.6873409
OSTC,0.14093189,0.23972508,0.17196806,0.2295653,0.107325844,0.0720658,0.22587281,0.17203243,0.10804795,0.037411213,0.29575026
AC107071.1,0.017593147,0.024319507,0.019927599,0.018144477,0.018688494,0.006147121,0.027505107,0.009500569,0.0085823815,0.0,0.02105587
COL25A1,0.09554432,0.051834747,0.060653724,0.0161329,0.062147547,0.015719818,0.027367037,0.0136900395,0.018625729,0.13055691,0.0
SEC24B-AS1,0.05107841,0.016780552,0.046441622,0.014166335,0.034584817,0.0239635,0.08919752,0.00908754,0.009585466,0.0,0.11826576
SEC24B,0.62586933,0.5994541,0.68031615,0.5912174,0.72162896,0.77615196,0.8986151,0.5962477,0.75698096,0.021594565,0.097421214
MCUB,1.2408655,0.511496,1.0408131,0.2834982,0.49908823,0.68111956,0.59516746,0.68145835,0.7298987,0.022475524,0.19500855
CASP6,0.1276452,0.023161143,0.100217864,0.029959306,0.06870733,0.028014127,0.06412533,0.021612298,0.059043787,0.0,0.14871895
PLA2G12A,0.13381469,0.058564063,0.08957011,0.07077551,0.03865311,0.047319062,0.16045143,0.049118336,0.017440068,0.0,0.03518102
AC126283.1,0.0060883407,0.0,0.005324282,0.009006012,0.0061273864,0.005064314,0.012102243,0.0,0.0,0.0,0.0
GAR1,0.021637049,0.072370276,0.061135013,0.05807222,0.012526024,0.04294866,0.048699535,0.032046434,0.030237025,0.0,0.0
RRH,0.004704962,0.0060079386,0.009848593,0.017896658,0.0,0.0,0.0,0.008194883,0.0,0.0,0.02105587
ELOVL6,0.026187986,0.29448923,0.06834066,0.2656742,0.012045943,0.0,0.039992645,0.18115643,0.0,0.022290308,0.096029736
ENPEP,0.0,0.0,0.0,0.0,0.008108574,0.0035429776,0.0,0.0,0.0,0.0,0.25032577
AC004704.1,0.0,0.0,0.0049407324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3456148
FAM241A,0.20893279,0.14645079,0.17913175,0.01010715,0.05257041,0.22405757,0.10738218,0.068839386,0.26363268,0.0,0.0
AP1AR,0.08509471,0.13449596,0.12369761,0.038418468,0.14001969,0.112975374,0.16805862,0.10382127,0.18650377,0.0,0.0
AC109347.2,0.008459358,0.0,0.0,0.0,0.0061904513,0.0,0.0,0.0,0.0,0.0,0.0
TIFA,0.025920497,0.018841736,0.014699053,0.031173341,0.051599283,0.010656649,0.0304535,0.02881167,0.008488144,0.0,0.12646064
ALPK1,0.34129295,0.07589372,0.27227086,0.006512937,0.24499753,0.7068147,0.48426437,0.022522457,0.6254748,0.02114373,0.26130906
ZGRF1,0.06655319,0.023345169,0.05418786,0.08328807,0.08049413,0.033498432,0.038627658,0.02925967,0.049182996,0.0,0.09720989
LARP7,0.2265768,0.328746,0.20815128,0.32571924,0.14646505,0.25075826,0.28127053,0.2692928,0.35782585,0.02913739,0.17555907
MIR302CHG,0.0,0.0,0.003886246,0.0060978495,0.0052229236,0.0014709885,0.004872439,0.0,0.009213805,0.0,0.0
ANK2,0.0038317407,0.020231359,0.016646389,0.0051813624,0.03585017,0.0081867315,0.011169292,0.0,0.008596025,0.0,0.4295271
CAMK2D,1.4567449,1.7439387,1.3580587,1.2380341,2.341467,1.048046,1.150915,1.3969442,0.51709354,0.057088207,0.045825146
ARSJ,0.0,0.02075835,0.0,0.014065795,0.0,0.0,0.008755901,0.0,0.0,0.0,0.0
UGT8,0.004463324,0.0,0.0047744145,0.0,0.21222058,0.0,0.0,0.0,0.0,0.0,0.03518102
NDST4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010998466,0.03306207,0.14165637
AC093765.2,0.032678705,0.009930956,0.009561794,0.042441584,0.016101988,0.006707889,0.0,0.028911334,0.030515969,0.041813936,0.0
LINC01378,0.0028221419,0.0065582865,0.0,0.0,0.0,0.0062582097,0.0,0.0,0.0,0.0,0.12646064
NDST3,0.0069886697,0.013312862,0.007475683,0.0,0.0050557405,0.0,0.011169292,0.0,0.026801307,0.0,0.0
SNHG8,0.32732978,0.31051174,0.21480076,0.1102463,0.3434101,0.1905195,0.3598638,0.30975074,0.24426924,0.04344433,0.07420954
METTL14-DT,0.0,0.0,0.003421345,0.0,0.003771748,0.0076303068,0.0,0.0,0.0,0.0,0.0
METTL14,0.16363895,0.19801126,0.1356508,0.12329778,0.13948095,0.12014249,0.13323869,0.16068871,0.15385887,0.0,0.02105587
SEC24D,0.12173253,0.26165402,0.2229675,0.18819807,0.17909749,0.49006432,0.44614503,0.27088714,0.3594461,0.0,0.18467003
SYNPO2,0.019453235,0.03202679,0.07026233,0.047774706,0.039528526,0.017212944,0.0,0.041774232,0.0,0.0,0.14871895
MYOZ2,0.01760614,0.0,0.0055683237,0.0,0.0071185795,0.0,0.0,0.0,0.0,0.0,0.0
USP53,0.79405224,0.5214575,0.67423105,0.23660609,0.38928378,0.023494858,0.40508667,0.23964988,0.041661426,0.022475524,0.12424521
C4orf3,0.0869834,0.14071473,0.10325793,0.12619558,0.078336805,0.048867963,0.09723536,0.08983518,0.114778385,0.0,0.02105587
